# # TCV-phi : P(k) et transfert fuzzy pour PAPER I
# # colonnes : k[h/Mpc]   P_cdm(k)   P_eff(k)   T2(k)=P_eff/P_cdm
# # Paramètres TCV : {'H0': 67.4, 'ombh2': 0.0224, 'omch2': 0.12, 'As': 2.1e-09, 'ns': 0.964, 'r': 0.0, 'tau': 0.054, 'YHe': 0.245}
# # Fuzzy : kJ=5.0 h/Mpc, n=4, f_coh=1.0
# 
8.610312621223981718e-04 4.679028540229643113e+03 4.679028540229643113e+03 1.000000000000000000e+00
8.854458827738961955e-04 4.804863230022669086e+03 4.804863230022669086e+03 1.000000000000000000e+00
9.105527822400883700e-04 4.933985422387298058e+03 4.933985422387298058e+03 1.000000000000000000e+00
9.363715901504549499e-04 5.066476161514653541e+03 5.066476161514653541e+03 1.000000000000000000e+00
9.629224927344246128e-04 5.202418292856191329e+03 5.202418292856191329e+03 1.000000000000000000e+00
9.902262486038183875e-04 5.341896375667193752e+03 5.341896375667193752e+03 1.000000000000000000e+00
1.018304204982807028e-03 5.484995459100840890e+03 5.484995459100840890e+03 1.000000000000000000e+00
1.047178314398066997e-03 5.631801461983216541e+03 5.631801461983216541e+03 1.000000000000000000e+00
1.076871151842186038e-03 5.782401960291895193e+03 5.782401960291895193e+03 1.000000000000000000e+00
1.107405932423744443e-03 5.936886216256093576e+03 5.936886216256093576e+03 1.000000000000000000e+00
1.138806529517861219e-03 6.095345194837107556e+03 6.095345194837107556e+03 1.000000000000000000e+00
1.171097493431405394e-03 6.257871579657517032e+03 6.257871579657517032e+03 1.000000000000000000e+00
1.204304070597455624e-03 6.424559788339612169e+03 6.424559788339612169e+03 1.000000000000000000e+00
1.238452223314021267e-03 6.595505943156658759e+03 6.595505943156658759e+03 1.000000000000000000e+00
1.273568650042460060e-03 6.770806559548776022e+03 6.770806559548776022e+03 1.000000000000000000e+00
1.309680806281459699e-03 6.950558163197559224e+03 6.950558163197559224e+03 1.000000000000000000e+00
1.346816926032900130e-03 7.134858645560175319e+03 7.134858645560175319e+03 1.000000000000000000e+00
1.385006043876378483e-03 7.323807337171001564e+03 7.323807337171001564e+03 1.000000000000000000e+00
1.424278017669669723e-03 7.517504996281201784e+03 7.517504996281201784e+03 1.000000000000000000e+00
1.464663551892850593e-03 7.716053795631960384e+03 7.716053795631960384e+03 1.000000000000000000e+00
1.506194221654358475e-03 7.919557307286973810e+03 7.919557307286973810e+03 1.000000000000000000e+00
1.548902497377735790e-03 8.128120481114329777e+03 8.128120481114329777e+03 1.000000000000000000e+00
